조회일자,주문코드,지점명,상품코드,상품명,규격,수량,단위,단가,공급가,부가세,합계,대분류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140426,(쥬뗌)간짜장소스(태영/역대짬뽕전용/1.8kg*5)BOX,(1.8kg*5)BOX,1,BOX,80000,72727,7273,80000,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,141468,(쥬뗌)깐쇼새우(그린푸드/31-40)1kg,1kg*10,3,EA,16200,44182,4418,48600,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140406,(쥬뗌)깐풍소스/칠리딥소스(금양/역대짬뽕전용)2kg,2kg*6,1,EA,12000,10909,1091,12000,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,141467,(쥬뗌)꿔바로우(그린푸드/도톰등심)1kg,1kg*10,1,EA,9200,8364,836,9200,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140645,(쥬뗌)냉동바지락살(역대짬뽕전용/중국산/10kg/과세)BOX,10kg,1,BOX,44500,40455,4045,44500,수산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140447,(쥬뗌)냉동솔방울오징어(역대짬뽕전용/중국산)10kg,10kg,1,BOX,79000,79000,0,79000,수산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140449,(쥬뗌)냉동쭈꾸미(6미/역대짬뽕전용/베트남/180g*12)BOX,(180g*12),1,BOX,32000,32000,0,32000,수산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140433,(쥬뗌)냉동홍합살(역대짬뽕전용/중국산/면세/10kg)BOX,10kg,1,BOX,75000,75000,0,75000,수산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140911,(쥬뗌)냉면육수(벌크/농우/역대짬뽕전용/5kg*2)box,5kg*2EA,2,BOX,20000,36364,3636,40000,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140801,(쥬뗌)대왕오징어귀채(노랑/역대짬뽕전용/칠레산)5kg,5kg,4,BOX,46100,184400,0,184400,수산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140415,(쥬뗌)돼지(돈후지/유슬/짬뽕용채/L/15kg/역대짬뽕전용),(15KG)BOX,1,BOX,110000,110000,0,110000,축산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,141093,(쥬뗌)돼지(돈후지/탕수육용/역대짬뽕전용)15kg,(5KG*3)BOX,1,BOX,114500,114500,0,114500,축산물류
2026-08-14,144196,(IOI)역대짬뽕 두정점,130247,(쥬뗌)또또단무지(그래도/역대짬뽕전용/150g*80)BOX,box(80입),3,BOX,28000,76364,7636,84000,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140450,(쥬뗌)매운단계소스(인도산/역대짬뽕전용)300g,300g*15,1,EA,30000,27273,2727,30000,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,141356,(쥬뗌)웰빙생단무지(그래도/역대짬뽕전용/2.5kg*4)BOX,(2.5kg*4),3,BOX,19500,53182,5318,58500,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,141469,(쥬뗌)유린기(그린푸드/한입/등심)1kg,1kg*10,1,EA,8100,7364,736,8100,공산품류
2026-08-14,144196,(IOI)역대짬뽕 두정점,140412,(쥬뗌)중화면(면반죽★역대짬뽕전용/1.4kg*10)box,(1.4kg*10),10,BOX,58000,527273,52727,580000,공산품류
